year,month,date,mean_temp,max_temp
1994,03,1994-03-01,-1.5,2.1
1994,03,1994-03-02,0.3,2.5
1994,03,1994-03-03,-1.8,1.3
1994,03,1994-03-04,-4,0.9
1994,03,1994-03-05,-11.9,-5.9
1994,03,1994-03-06,-16.8,-6.7
1994,03,1994-03-07,-2.2,4.5
1994,03,1994-03-08,-0.6,1.4
1994,03,1994-03-09,1.3,4.5
1994,03,1994-03-10,-0.9,3
1994,03,1994-03-11,-3.5,-1.1
1994,03,1994-03-12,0.9,4.1
1994,03,1994-03-13,3,7.1
1994,03,1994-03-14,0.8,3.6
1994,03,1994-03-15,0.4,3.2
1994,03,1994-03-16,-0.7,2.6
1994,03,1994-03-17,-6.8,-1.8
1994,03,1994-03-18,-13.5,-11.2
1994,03,1994-03-19,-14.3,-4.5
1994,03,1994-03-20,-9.9,-6.1
1994,03,1994-03-21,-15.8,-13.6
1994,03,1994-03-22,-14.4,-7
1994,03,1994-03-23,-5.7,2.7
1994,03,1994-03-24,1,5.8
1994,03,1994-03-25,2.3,7.3
1994,03,1994-03-26,4.3,8.5
1994,03,1994-03-27,-1.6,5.2
1994,03,1994-03-28,1.3,6.6
1994,03,1994-03-29,6,10.5
1994,03,1994-03-30,4.6,9.4
1994,03,1994-03-31,3.8,8.1
1994,04,1994-04-01,3.6,7.5
1994,04,1994-04-02,5.4,9.8
1994,04,1994-04-03,4.9,9.6
1994,04,1994-04-04,4.3,9.3
1994,04,1994-04-05,2,9.3
1994,04,1994-04-06,-3,6
1994,04,1994-04-07,1.9,8.7
1994,04,1994-04-08,1.8,8.6
1994,04,1994-04-09,2,9.3
1994,04,1994-04-10,3.9,8
1994,04,1994-04-11,4.5,8.4
1994,04,1994-04-12,1.6,5.5
1994,04,1994-04-13,1.1,4.5
1994,04,1994-04-14,-1.8,1
1994,04,1994-04-15,0.5,4.1
1994,04,1994-04-16,-0.4,3.3
1994,04,1994-04-17,-2.3,4.9
1994,04,1994-04-18,2.8,9.6
1994,04,1994-04-19,4.8,14.4
1994,04,1994-04-20,8.5,13.6
1994,04,1994-04-21,5.6,13.6
1994,04,1994-04-22,8.3,13.5
1994,04,1994-04-23,5.6,14.3
1994,04,1994-04-24,6.1,13.5
1994,04,1994-04-25,4.5,13.5
1994,04,1994-04-26,5.1,13.9
1994,04,1994-04-27,7.3,11.9
1994,04,1994-04-28,5.9,12.9
1994,04,1994-04-29,8,12.7
1994,04,1994-04-30,6.7,10.6
1994,05,1994-05-01,5.7,12.4
1994,05,1994-05-02,4.5,12.6
1994,05,1994-05-03,4.8,10.5
1994,05,1994-05-04,4.7,10.7
1994,05,1994-05-05,5.5,9.4
1994,05,1994-05-06,6.1,10.9
1994,05,1994-05-07,4.3,11
1994,05,1994-05-08,2.4,6
1994,05,1994-05-09,6.4,9.8
1994,05,1994-05-10,8.2,15
1994,05,1994-05-11,8.3,12
1994,05,1994-05-12,6,10.5
1994,05,1994-05-13,5,13.8
1994,05,1994-05-14,8.1,12.8
1994,05,1994-05-15,6.5,14.2
1994,05,1994-05-16,7.4,16.4
1994,05,1994-05-17,8.9,18.6
1994,05,1994-05-18,13.3,19.7
1994,05,1994-05-19,13.1,19.1
1994,05,1994-05-20,13.4,18.5
1994,05,1994-05-21,10.7,19.6
1994,05,1994-05-22,10.1,15.1
1994,05,1994-05-23,9.9,15.2
1994,05,1994-05-24,9.7,16.5
1994,05,1994-05-25,8.3,13.2
1994,05,1994-05-26,5.1,12.6
1994,05,1994-05-27,6.2,14
1994,05,1994-05-28,5.9,12.1
1994,05,1994-05-29,8.9,14.4
1994,05,1994-05-30,11.1,16.5
1994,05,1994-05-31,8.6,15.7
1994,06,1994-06-01,10.6,15.4
1994,06,1994-06-02,10.6,15.6
1994,06,1994-06-03,11.3,18
1994,06,1994-06-04,11.7,16.5
1994,06,1994-06-05,10.4,19
1994,06,1994-06-06,13.6,20.3
1994,06,1994-06-07,11.3,21.4
1994,06,1994-06-08,11.5,20.3
1994,06,1994-06-09,11.6,20.1
1994,06,1994-06-10,13.4,19.5
1994,06,1994-06-11,10.8,16.7
1994,06,1994-06-12,12.4,15.7
1994,06,1994-06-13,12.6,21.2
1994,06,1994-06-14,14.5,21.1
1994,06,1994-06-15,14.9,26.3
1994,06,1994-06-16,15.5,23.1
1994,06,1994-06-17,11.9,15.2
1994,06,1994-06-18,11.5,18.7
1994,06,1994-06-19,11.1,16.8
1994,06,1994-06-20,12.2,19.4
1994,06,1994-06-21,13.7,21
1994,06,1994-06-22,17.1,23.7
1994,06,1994-06-23,15.1,23.8
1994,06,1994-06-24,17.7,25.5
1994,06,1994-06-25,14.4,18.6
1994,06,1994-06-26,9.4,16.2
1994,06,1994-06-27,9.1,16.7
1994,06,1994-06-28,10.3,16.5
1994,06,1994-06-29,12,16.4
1994,06,1994-06-30,11.6,18.1
1994,07,1994-07-01,14.7,21.2
1994,07,1994-07-02,14.4,19.6
1994,07,1994-07-03,12.9,16.2
1994,07,1994-07-04,13.5,21.8
1994,07,1994-07-05,12.8,16.7
1994,07,1994-07-06,13.1,17.4
1994,07,1994-07-07,9.9,16.2
1994,07,1994-07-08,13.1,19.4
1994,07,1994-07-09,14.5,23.4
1994,07,1994-07-10,15.1,25.3
1994,07,1994-07-11,18.9,27.5
1994,07,1994-07-12,21.2,27.5
1994,07,1994-07-13,18.1,27.1
1994,07,1994-07-14,17.6,26.5
1994,07,1994-07-15,18.4,25.5
1994,07,1994-07-16,15.2,21.6
1994,07,1994-07-17,14.9,20.7
1994,07,1994-07-18,16,20.7
1994,07,1994-07-19,14.5,18.6
1994,07,1994-07-20,13.1,17.1
1994,07,1994-07-21,12.8,23
1994,07,1994-07-22,15.5,26
1994,07,1994-07-23,16.4,27.7
1994,07,1994-07-24,18,29.2
1994,07,1994-07-25,18.9,29.2
1994,07,1994-07-26,17.7,22.8
1994,07,1994-07-27,15.3,20.8
1994,07,1994-07-28,14.7,22.7
1994,07,1994-07-29,17.3,21.3
1994,07,1994-07-30,16.1,20.6
1994,07,1994-07-31,15.2,22.5
1994,08,1994-08-01,16.8,23.5
1994,08,1994-08-02,19,26.5
1994,08,1994-08-03,19.3,29.5
1994,08,1994-08-04,19.8,31.1
1994,08,1994-08-05,21.8,29.4
1994,08,1994-08-06,20.4,30.3
1994,08,1994-08-07,21,29.6
1994,08,1994-08-08,20.8,30.5
1994,08,1994-08-09,23.1,29
1994,08,1994-08-10,21.4,29.8
1994,08,1994-08-11,20,29.3
1994,08,1994-08-12,21.6,28.6
1994,08,1994-08-13,15.5,21
1994,08,1994-08-14,16.6,21.8
1994,08,1994-08-15,17.7,23.4
1994,08,1994-08-16,15.2,25.5
1994,08,1994-08-17,17.8,28.2
1994,08,1994-08-18,19.3,28.4
1994,08,1994-08-19,16.9,21.4
1994,08,1994-08-20,12.7,20.4
1994,08,1994-08-21,12.4,14.5
1994,08,1994-08-22,11.1,14.3
1994,08,1994-08-23,9.6,15.5
1994,08,1994-08-24,11.4,17.8
1994,08,1994-08-25,12.8,20.6
1994,08,1994-08-26,15.5,24.1
1994,08,1994-08-27,17.9,24.5
1994,08,1994-08-28,16.3,24.2
1994,08,1994-08-29,14.1,20.8
1994,08,1994-08-30,11.7,20.3
1994,08,1994-08-31,10.4,14
1995,03,1995-03-01,-14,-3.8
1995,03,1995-03-02,-9.6,-3
1995,03,1995-03-03,-7.5,-2.8
1995,03,1995-03-04,-12.8,-5
1995,03,1995-03-05,-8,-4.8
1995,03,1995-03-06,-11.5,-6.5
1995,03,1995-03-07,-11.1,-7.3
1995,03,1995-03-08,-15.8,-5.8
1995,03,1995-03-09,-16.6,-9.4
1995,03,1995-03-10,-16.3,-10.7
1995,03,1995-03-11,-16.5,-12.7
1995,03,1995-03-12,-22.3,-13.6
1995,03,1995-03-13,-17,-8.9
1995,03,1995-03-14,-19,-14.6
1995,03,1995-03-15,-15.4,-2.5
1995,03,1995-03-16,-3.2,2.3
1995,03,1995-03-17,3.1,6.5
1995,03,1995-03-18,3.5,7
1995,03,1995-03-19,-3.4,3.7
1995,03,1995-03-20,-10.3,-0.5
1995,03,1995-03-21,-12.6,-7.4
1995,03,1995-03-22,-14.3,-10.2
1995,03,1995-03-23,-19.7,-17.9
1995,03,1995-03-24,-20.7,-17.1
1995,03,1995-03-25,-24.3,-14.5
1995,03,1995-03-26,-10.7,-4.2
1995,03,1995-03-27,-4.8,3.5
1995,03,1995-03-28,1.4,7.3
1995,03,1995-03-29,4.1,9.2
1995,03,1995-03-30,0.4,8.2
1995,03,1995-03-31,2.9,6.3
1995,04,1995-04-01,1.8,6.2
1995,04,1995-04-02,0.4,5
1995,04,1995-04-03,2,2.9
1995,04,1995-04-04,1.7,4.6
1995,04,1995-04-05,0.6,4.7
1995,04,1995-04-06,-2.3,5.6
1995,04,1995-04-07,-0.2,7.9
1995,04,1995-04-08,3.1,9.2
1995,04,1995-04-09,3.6,7.6
1995,04,1995-04-10,0,5.8
1995,04,1995-04-11,1.9,7.7
1995,04,1995-04-12,2.4,7
1995,04,1995-04-13,0.4,8.5
1995,04,1995-04-14,1.2,9
1995,04,1995-04-15,1,7.9
1995,04,1995-04-16,2.6,5.4
1995,04,1995-04-17,3.3,8
1995,04,1995-04-18,3.1,7.6
1995,04,1995-04-19,1.1,5.5
1995,04,1995-04-20,1.6,9.1
1995,04,1995-04-21,3.4,10.8
1995,04,1995-04-22,5,9.1
1995,04,1995-04-23,6,10.8
1995,04,1995-04-24,5.4,14.2
1995,04,1995-04-25,5.7,14.1
1995,04,1995-04-26,8.3,16.8
1995,04,1995-04-27,10.5,19.6
1995,04,1995-04-28,11.9,18.8
1995,04,1995-04-29,7.8,13.8
1995,04,1995-04-30,6.8,15.6
1995,05,1995-05-01,6.7,16.3
1995,05,1995-05-02,5.3,12.4
1995,05,1995-05-03,6.4,14.6
1995,05,1995-05-04,7.1,17
1995,05,1995-05-05,7.7,17.3
1995,05,1995-05-06,7.2,14.5
1995,05,1995-05-07,10.7,16.1
1995,05,1995-05-08,12.7,20
1995,05,1995-05-09,11.2,23.3
1995,05,1995-05-10,15.4,25.5
1995,05,1995-05-11,15.3,24.8
1995,05,1995-05-12,16,26.8
1995,05,1995-05-13,15.5,22.7
1995,05,1995-05-14,9.6,14.4
1995,05,1995-05-15,9.1,16.4
1995,05,1995-05-16,7.5,12.3
1995,05,1995-05-17,3.8,9.7
1995,05,1995-05-18,4.4,11.6
1995,05,1995-05-19,5.9,14.5
1995,05,1995-05-20,8.8,18.5
1995,05,1995-05-21,8.9,17.9
1995,05,1995-05-22,7.4,12.1
1995,05,1995-05-23,9.9,19.2
1995,05,1995-05-24,14.9,22.8
1995,05,1995-05-25,16.1,22.1
1995,05,1995-05-26,13.5,17.1
1995,05,1995-05-27,14.4,18.4
1995,05,1995-05-28,9.7,14.6
1995,05,1995-05-29,8.3,12.5
1995,05,1995-05-30,8.7,13
1995,05,1995-05-31,9.2,13.6
1995,06,1995-06-01,7.6,16.2
1995,06,1995-06-02,6.2,13.8
1995,06,1995-06-03,5.1,12
1995,06,1995-06-04,8.8,16.1
1995,06,1995-06-05,7.5,15.4
1995,06,1995-06-06,9.8,14.7
1995,06,1995-06-07,12.5,19.5
1995,06,1995-06-08,17.4,23.1
1995,06,1995-06-09,16.2,26.2
1995,06,1995-06-10,18.4,29.2
1995,06,1995-06-11,20.5,30.2
1995,06,1995-06-12,18.4,26.6
1995,06,1995-06-13,14.3,19.8
1995,06,1995-06-14,12.6,17.6
1995,06,1995-06-15,11,13.3
1995,06,1995-06-16,12.6,17.9
1995,06,1995-06-17,11.4,17.7
1995,06,1995-06-18,16.6,21.4
1995,06,1995-06-19,16.1,26
1995,06,1995-06-20,16.1,25.5
1995,06,1995-06-21,16.3,25.2
1995,06,1995-06-22,15.9,22.9
1995,06,1995-06-23,10.8,15.7
1995,06,1995-06-24,10.8,16
1995,06,1995-06-25,12.1,19.6
1995,06,1995-06-26,12.7,22
1995,06,1995-06-27,14.4,23.3
1995,06,1995-06-28,16.2,24.7
1995,06,1995-06-29,18.2,26.7
1995,06,1995-06-30,20.1,27.3
1995,07,1995-07-01,15.6,20.5
1995,07,1995-07-02,11.8,14.5
1995,07,1995-07-03,14.5,20.1
1995,07,1995-07-04,16.5,22.6
1995,07,1995-07-05,16.2,20.8
1995,07,1995-07-06,17.2,24.3
1995,07,1995-07-07,18.3,25.4
1995,07,1995-07-08,16.5,24.4
1995,07,1995-07-09,17.5,23.4
1995,07,1995-07-10,18,25.3
1995,07,1995-07-11,18.5,23.5
1995,07,1995-07-12,15.4,19.5
1995,07,1995-07-13,14.6,20.7
1995,07,1995-07-14,15.4,19.8
1995,07,1995-07-15,12,20
1995,07,1995-07-16,13.5,21.3
1995,07,1995-07-17,15.4,24.5
1995,07,1995-07-18,16.5,22.9
1995,07,1995-07-19,15.7,19.9
1995,07,1995-07-20,17,24.4
1995,07,1995-07-21,20.3,24.6
1995,07,1995-07-22,16.8,20.2
1995,07,1995-07-23,14.8,19.7
1995,07,1995-07-24,11.6,14.8
1995,07,1995-07-25,13,17
1995,07,1995-07-26,11.7,15.7
1995,07,1995-07-27,11,16.8
1995,07,1995-07-28,13,17.7
1995,07,1995-07-29,12.2,20.6
1995,07,1995-07-30,13.7,19.1
1995,07,1995-07-31,10.3,16
1995,08,1995-08-01,13.4,20.3
1995,08,1995-08-02,9.9,17
1995,08,1995-08-03,14.5,18.4
1995,08,1995-08-04,12.9,16.8
1995,08,1995-08-05,10.3,17.4
1995,08,1995-08-06,12,18.8
1995,08,1995-08-07,11.8,22.2
1995,08,1995-08-08,13.5,22.9
1995,08,1995-08-09,13.3,22.5
1995,08,1995-08-10,15.5,20.7
1995,08,1995-08-11,13.8,22.4
1995,08,1995-08-12,14.4,19.8
1995,08,1995-08-13,12.7,17.1
1995,08,1995-08-14,10.8,18.8
1995,08,1995-08-15,13.4,17.7
1995,08,1995-08-16,12.6,14.5
1995,08,1995-08-17,13.7,17.6
1995,08,1995-08-18,12.4,17.6
1995,08,1995-08-19,10.7,16.3
1995,08,1995-08-20,11.4,16.5
1995,08,1995-08-21,11.4,13.8
1995,08,1995-08-22,12.2,17.6
1995,08,1995-08-23,10.1,17.3
1995,08,1995-08-24,10.2,16.4
1995,08,1995-08-25,7.4,13
1995,08,1995-08-26,9.6,13.9
1995,08,1995-08-27,9.7,16.5
1995,08,1995-08-28,8.9,14.5
1995,08,1995-08-29,8.1,17.5
1995,08,1995-08-30,8.6,16.6
1995,08,1995-08-31,10.5,14
1996,03,1996-03-01,NA,NA
1996,03,1996-03-02,NA,NA
1996,03,1996-03-03,NA,NA
1996,03,1996-03-04,NA,NA
1996,03,1996-03-05,NA,NA
1996,03,1996-03-06,NA,NA
1996,03,1996-03-07,NA,NA
1996,03,1996-03-08,NA,NA
1996,03,1996-03-09,NA,NA
1996,03,1996-03-10,NA,NA
1996,03,1996-03-11,NA,NA
1996,03,1996-03-12,NA,NA
1996,03,1996-03-13,NA,NA
1996,03,1996-03-14,NA,NA
1996,03,1996-03-15,NA,NA
1996,03,1996-03-16,NA,NA
1996,03,1996-03-17,NA,NA
1996,03,1996-03-18,NA,NA
1996,03,1996-03-19,NA,NA
1996,03,1996-03-20,NA,NA
1996,03,1996-03-21,NA,NA
1996,03,1996-03-22,NA,NA
1996,03,1996-03-23,NA,NA
1996,03,1996-03-24,NA,NA
1996,03,1996-03-25,NA,NA
1996,03,1996-03-26,NA,NA
1996,03,1996-03-27,NA,NA
1996,03,1996-03-28,NA,NA
1996,03,1996-03-29,NA,NA
1996,03,1996-03-30,NA,NA
1996,03,1996-03-31,NA,NA
1996,04,1996-04-01,NA,NA
1996,04,1996-04-02,NA,NA
1996,04,1996-04-03,NA,NA
1996,04,1996-04-04,NA,NA
1996,04,1996-04-05,NA,NA
1996,04,1996-04-06,NA,NA
1996,04,1996-04-07,NA,NA
1996,04,1996-04-08,NA,NA
1996,04,1996-04-09,NA,NA
1996,04,1996-04-10,NA,NA
1996,04,1996-04-11,NA,NA
1996,04,1996-04-12,NA,NA
1996,04,1996-04-13,NA,NA
1996,04,1996-04-14,NA,NA
1996,04,1996-04-15,NA,NA
1996,04,1996-04-16,NA,NA
1996,04,1996-04-17,NA,NA
1996,04,1996-04-18,NA,NA
1996,04,1996-04-19,NA,NA
1996,04,1996-04-20,NA,NA
1996,04,1996-04-21,NA,NA
1996,04,1996-04-22,NA,NA
1996,04,1996-04-23,NA,NA
1996,04,1996-04-24,NA,NA
1996,04,1996-04-25,NA,NA
1996,04,1996-04-26,NA,NA
1996,04,1996-04-27,NA,NA
1996,04,1996-04-28,NA,NA
1996,04,1996-04-29,NA,NA
1996,04,1996-04-30,NA,NA
1996,05,1996-05-01,NA,NA
1996,05,1996-05-02,NA,NA
1996,05,1996-05-03,NA,NA
1996,05,1996-05-04,NA,NA
1996,05,1996-05-05,NA,NA
1996,05,1996-05-06,NA,NA
1996,05,1996-05-07,NA,NA
1996,05,1996-05-08,NA,NA
1996,05,1996-05-09,NA,NA
1996,05,1996-05-10,NA,NA
1996,05,1996-05-11,NA,NA
1996,05,1996-05-12,NA,NA
1996,05,1996-05-13,NA,NA
1996,05,1996-05-14,NA,NA
1996,05,1996-05-15,NA,NA
1996,05,1996-05-16,NA,NA
1996,05,1996-05-17,NA,NA
1996,05,1996-05-18,NA,NA
1996,05,1996-05-19,NA,NA
1996,05,1996-05-20,NA,NA
1996,05,1996-05-21,NA,NA
1996,05,1996-05-22,NA,NA
1996,05,1996-05-23,NA,NA
1996,05,1996-05-24,NA,NA
1996,05,1996-05-25,NA,NA
1996,05,1996-05-26,NA,NA
1996,05,1996-05-27,NA,NA
1996,05,1996-05-28,NA,NA
1996,05,1996-05-29,NA,NA
1996,05,1996-05-30,NA,NA
1996,05,1996-05-31,NA,NA
1996,06,1996-06-01,NA,NA
1996,06,1996-06-02,NA,NA
1996,06,1996-06-03,NA,NA
1996,06,1996-06-04,NA,NA
1996,06,1996-06-05,NA,NA
1996,06,1996-06-06,NA,NA
1996,06,1996-06-07,NA,NA
1996,06,1996-06-08,NA,NA
1996,06,1996-06-09,NA,NA
1996,06,1996-06-10,NA,NA
1996,06,1996-06-11,NA,NA
1996,06,1996-06-12,NA,NA
1996,06,1996-06-13,NA,NA
1996,06,1996-06-14,NA,NA
1996,06,1996-06-15,NA,NA
1996,06,1996-06-16,NA,NA
1996,06,1996-06-17,NA,NA
1996,06,1996-06-18,NA,NA
1996,06,1996-06-19,NA,NA
1996,06,1996-06-20,NA,NA
1996,06,1996-06-21,NA,NA
1996,06,1996-06-22,NA,NA
1996,06,1996-06-23,NA,NA
1996,06,1996-06-24,NA,NA
1996,06,1996-06-25,NA,NA
1996,06,1996-06-26,NA,NA
1996,06,1996-06-27,NA,NA
1996,06,1996-06-28,NA,NA
1996,06,1996-06-29,NA,NA
1996,06,1996-06-30,NA,NA
1996,07,1996-07-01,NA,NA
1996,07,1996-07-02,NA,NA
1996,07,1996-07-03,NA,NA
1996,07,1996-07-04,NA,NA
1996,07,1996-07-05,NA,NA
1996,07,1996-07-06,NA,NA
1996,07,1996-07-07,NA,NA
1996,07,1996-07-08,NA,NA
1996,07,1996-07-09,NA,NA
1996,07,1996-07-10,NA,NA
1996,07,1996-07-11,NA,NA
1996,07,1996-07-12,NA,NA
1996,07,1996-07-13,NA,NA
1996,07,1996-07-14,NA,NA
1996,07,1996-07-15,NA,NA
1996,07,1996-07-16,NA,NA
1996,07,1996-07-17,NA,NA
1996,07,1996-07-18,NA,NA
1996,07,1996-07-19,NA,NA
1996,07,1996-07-20,NA,NA
1996,07,1996-07-21,NA,NA
1996,07,1996-07-22,NA,NA
1996,07,1996-07-23,NA,NA
1996,07,1996-07-24,NA,NA
1996,07,1996-07-25,NA,NA
1996,07,1996-07-26,NA,NA
1996,07,1996-07-27,NA,NA
1996,07,1996-07-28,NA,NA
1996,07,1996-07-29,NA,NA
1996,07,1996-07-30,NA,NA
1996,07,1996-07-31,NA,NA
1996,08,1996-08-01,NA,NA
1996,08,1996-08-02,NA,NA
1996,08,1996-08-03,NA,NA
1996,08,1996-08-04,NA,NA
1996,08,1996-08-05,NA,NA
1996,08,1996-08-06,NA,NA
1996,08,1996-08-07,NA,NA
1996,08,1996-08-08,NA,NA
1996,08,1996-08-09,NA,NA
1996,08,1996-08-10,NA,NA
1996,08,1996-08-11,NA,NA
1996,08,1996-08-12,NA,NA
1996,08,1996-08-13,NA,NA
1996,08,1996-08-14,NA,NA
1996,08,1996-08-15,NA,NA
1996,08,1996-08-16,NA,NA
1996,08,1996-08-17,NA,NA
1996,08,1996-08-18,NA,NA
1996,08,1996-08-19,NA,NA
1996,08,1996-08-20,NA,NA
1996,08,1996-08-21,NA,NA
1996,08,1996-08-22,NA,NA
1996,08,1996-08-23,NA,NA
1996,08,1996-08-24,NA,NA
1996,08,1996-08-25,NA,NA
1996,08,1996-08-26,NA,NA
1996,08,1996-08-27,NA,NA
1996,08,1996-08-28,NA,NA
1996,08,1996-08-29,NA,NA
1996,08,1996-08-30,NA,NA
1996,08,1996-08-31,NA,NA
1997,03,1997-03-01,NA,NA
1997,03,1997-03-02,NA,NA
1997,03,1997-03-03,NA,NA
1997,03,1997-03-04,NA,NA
1997,03,1997-03-05,NA,NA
1997,03,1997-03-06,NA,NA
1997,03,1997-03-07,NA,NA
1997,03,1997-03-08,NA,NA
1997,03,1997-03-09,NA,NA
1997,03,1997-03-10,NA,NA
1997,03,1997-03-11,NA,NA
1997,03,1997-03-12,NA,NA
1997,03,1997-03-13,NA,NA
1997,03,1997-03-14,NA,NA
1997,03,1997-03-15,NA,NA
1997,03,1997-03-16,NA,NA
1997,03,1997-03-17,NA,NA
1997,03,1997-03-18,NA,NA
1997,03,1997-03-19,NA,NA
1997,03,1997-03-20,NA,NA
1997,03,1997-03-21,NA,NA
1997,03,1997-03-22,NA,NA
1997,03,1997-03-23,NA,NA
1997,03,1997-03-24,NA,NA
1997,03,1997-03-25,NA,NA
1997,03,1997-03-26,NA,NA
1997,03,1997-03-27,NA,NA
1997,03,1997-03-28,NA,NA
1997,03,1997-03-29,NA,NA
1997,03,1997-03-30,NA,NA
1997,03,1997-03-31,NA,NA
1997,04,1997-04-01,NA,NA
1997,04,1997-04-02,NA,NA
1997,04,1997-04-03,NA,NA
1997,04,1997-04-04,NA,NA
1997,04,1997-04-05,NA,NA
1997,04,1997-04-06,NA,NA
1997,04,1997-04-07,NA,NA
1997,04,1997-04-08,NA,NA
1997,04,1997-04-09,NA,NA
1997,04,1997-04-10,NA,NA
1997,04,1997-04-11,NA,NA
1997,04,1997-04-12,NA,NA
1997,04,1997-04-13,NA,NA
1997,04,1997-04-14,NA,NA
1997,04,1997-04-15,NA,NA
1997,04,1997-04-16,NA,NA
1997,04,1997-04-17,NA,NA
1997,04,1997-04-18,NA,NA
1997,04,1997-04-19,NA,NA
1997,04,1997-04-20,NA,NA
1997,04,1997-04-21,NA,NA
1997,04,1997-04-22,NA,NA
1997,04,1997-04-23,NA,NA
1997,04,1997-04-24,NA,NA
1997,04,1997-04-25,NA,NA
1997,04,1997-04-26,NA,NA
1997,04,1997-04-27,NA,NA
1997,04,1997-04-28,NA,NA
1997,04,1997-04-29,NA,NA
1997,04,1997-04-30,NA,NA
1997,05,1997-05-01,NA,NA
1997,05,1997-05-02,NA,NA
1997,05,1997-05-03,NA,NA
1997,05,1997-05-04,NA,NA
1997,05,1997-05-05,NA,NA
1997,05,1997-05-06,NA,NA
1997,05,1997-05-07,NA,NA
1997,05,1997-05-08,NA,NA
1997,05,1997-05-09,NA,NA
1997,05,1997-05-10,NA,NA
1997,05,1997-05-11,NA,NA
1997,05,1997-05-12,NA,NA
1997,05,1997-05-13,NA,NA
1997,05,1997-05-14,NA,NA
1997,05,1997-05-15,NA,NA
1997,05,1997-05-16,NA,NA
1997,05,1997-05-17,NA,NA
1997,05,1997-05-18,NA,NA
1997,05,1997-05-19,NA,NA
1997,05,1997-05-20,NA,NA
1997,05,1997-05-21,NA,NA
1997,05,1997-05-22,NA,NA
1997,05,1997-05-23,NA,NA
1997,05,1997-05-24,NA,NA
1997,05,1997-05-25,NA,NA
1997,05,1997-05-26,NA,NA
1997,05,1997-05-27,NA,NA
1997,05,1997-05-28,NA,NA
1997,05,1997-05-29,NA,NA
1997,05,1997-05-30,NA,NA
1997,05,1997-05-31,NA,NA
1997,06,1997-06-01,NA,NA
1997,06,1997-06-02,NA,NA
1997,06,1997-06-03,NA,NA
1997,06,1997-06-04,NA,NA
1997,06,1997-06-05,NA,NA
1997,06,1997-06-06,NA,NA
1997,06,1997-06-07,NA,NA
1997,06,1997-06-08,NA,NA
1997,06,1997-06-09,NA,NA
1997,06,1997-06-10,NA,NA
1997,06,1997-06-11,NA,NA
1997,06,1997-06-12,NA,NA
1997,06,1997-06-13,NA,NA
1997,06,1997-06-14,NA,NA
1997,06,1997-06-15,NA,NA
1997,06,1997-06-16,NA,NA
1997,06,1997-06-17,NA,NA
1997,06,1997-06-18,NA,NA
1997,06,1997-06-19,NA,NA
1997,06,1997-06-20,NA,NA
1997,06,1997-06-21,NA,NA
1997,06,1997-06-22,NA,NA
1997,06,1997-06-23,NA,NA
1997,06,1997-06-24,NA,NA
1997,06,1997-06-25,NA,NA
1997,06,1997-06-26,NA,NA
1997,06,1997-06-27,NA,NA
1997,06,1997-06-28,NA,NA
1997,06,1997-06-29,NA,NA
1997,06,1997-06-30,NA,NA
1997,07,1997-07-01,NA,NA
1997,07,1997-07-02,NA,NA
1997,07,1997-07-03,NA,NA
1997,07,1997-07-04,NA,NA
1997,07,1997-07-05,NA,NA
1997,07,1997-07-06,NA,NA
1997,07,1997-07-07,NA,NA
1997,07,1997-07-08,NA,NA
1997,07,1997-07-09,NA,NA
1997,07,1997-07-10,NA,NA
1997,07,1997-07-11,NA,NA
1997,07,1997-07-12,NA,NA
1997,07,1997-07-13,NA,NA
1997,07,1997-07-14,NA,NA
1997,07,1997-07-15,NA,NA
1997,07,1997-07-16,NA,NA
1997,07,1997-07-17,NA,NA
1997,07,1997-07-18,NA,NA
1997,07,1997-07-19,NA,NA
1997,07,1997-07-20,NA,NA
1997,07,1997-07-21,NA,NA
1997,07,1997-07-22,NA,NA
1997,07,1997-07-23,NA,NA
1997,07,1997-07-24,NA,NA
1997,07,1997-07-25,NA,NA
1997,07,1997-07-26,NA,NA
1997,07,1997-07-27,NA,NA
1997,07,1997-07-28,NA,NA
1997,07,1997-07-29,NA,NA
1997,07,1997-07-30,NA,NA
1997,07,1997-07-31,NA,NA
1997,08,1997-08-01,NA,NA
1997,08,1997-08-02,NA,NA
1997,08,1997-08-03,NA,NA
1997,08,1997-08-04,NA,NA
1997,08,1997-08-05,NA,NA
1997,08,1997-08-06,NA,NA
1997,08,1997-08-07,NA,NA
1997,08,1997-08-08,NA,NA
1997,08,1997-08-09,NA,NA
1997,08,1997-08-10,NA,NA
1997,08,1997-08-11,NA,NA
1997,08,1997-08-12,NA,NA
1997,08,1997-08-13,NA,NA
1997,08,1997-08-14,NA,NA
1997,08,1997-08-15,NA,NA
1997,08,1997-08-16,NA,NA
1997,08,1997-08-17,NA,NA
1997,08,1997-08-18,NA,NA
1997,08,1997-08-19,NA,NA
1997,08,1997-08-20,NA,NA
1997,08,1997-08-21,NA,NA
1997,08,1997-08-22,NA,NA
1997,08,1997-08-23,NA,NA
1997,08,1997-08-24,NA,NA
1997,08,1997-08-25,NA,NA
1997,08,1997-08-26,NA,NA
1997,08,1997-08-27,NA,NA
1997,08,1997-08-28,NA,NA
1997,08,1997-08-29,NA,NA
1997,08,1997-08-30,NA,NA
1997,08,1997-08-31,NA,NA
1998,03,1998-03-01,-14.2,-8.3
1998,03,1998-03-02,-13,-5.1
